order_id,customer_id,customer_name,customer_email,customer_phone,product_id,product_name,product_category,product_price,quantity,order_date,shipping_address,shipping_city,shipping_state,shipping_zip,total_price,payment_status,order_status,discount,sales_tax,promo_code
754,754,Jaime Alexander,nabbott@example.org,001-940-666-3998x4874,4,Headphones,Electronics,59.99,1,2025-06-16,"615 Maria Radial
Jimmychester, GU 25564",Hallfurt,Louisiana,39100,43.3061285554775,Pending,Pending,0.278110875888023,2.7511635981732634,
755,755,Kenneth Mcclain,kbryant@example.org,219-932-8531,3,T-shirt,Apparel,19.99,4,2025-09-19,"520 Parker Garden Apt. 422
East Janetview, IL 95730",Robertsonhaven,Vermont,88619,66.14437678276394,Pending,Shipped,0.1727816810559786,4.358241043634966,involve
756,756,Debbie Martin,oknox@example.net,+1-443-350-3020x032,1,Laptop,Electronics,799.99,2,2025-09-12,"225 Gallagher Mount Suite 983
Annetteview, TX 58125",West Thomasberg,Florida,09480,1266.9370941272343,Paid,Pending,0.20815441810070476,89.47558681080965,
757,757,Gail Tanner,seantodd@example.net,001-752-965-2280x88754,1,Laptop,Electronics,799.99,3,2025-01-09,"6388 Jacobson Falls
Sullivanview, RI 21826",Jonesmouth,South Dakota,20426,2089.0715343036272,Pending,Cancelled,0.12954264665657195,131.5346817290291,
758,758,Pamela Walter,sharon79@example.org,8092321459,3,T-shirt,Apparel,19.99,1,2025-09-13,"13376 Jeremy Walk
Port Joshuamouth, VA 30700",North Melissamouth,West Virginia,68927,17.801281123944456,Pending,Shipped,0.10949068914735079,0.9946560299632421,
759,759,Scott Parrish,serranostephanie@example.org,(501)633-1739x8822,4,Headphones,Electronics,59.99,3,2025-08-16,"0912 Cameron Mountains
Lake Robert, ME 64235",Lake Brandon,Nebraska,79017,174.44209267699858,Paid,Shipped,0.03071571552481754,11.073674250116342,
760,760,Martha Roberts,sandra26@example.com,639.245.8047,4,Headphones,Electronics,59.99,2,2025-04-18,"USCGC Dean
FPO AP 05291",Port Keith,Maine,39645,112.88945180216832,Failed,Cancelled,0.05909775127380966,8.523220854660204,radio
761,761,Tyler Pena,igarcia@example.net,445.337.3289,1,Laptop,Electronics,799.99,4,2025-02-07,"634 Bates Trace Apt. 147
North Karentown, GU 06436",Lake Timothy,Idaho,60718,2743.0016430017804,Failed,Cancelled,0.14280127157783845,270.6398550149143,
762,762,Tyler Harris,kyle36@example.com,+1-803-372-1961x301,3,T-shirt,Apparel,19.99,2,2025-06-25,"067 Ferguson Throughway Suite 965
Crystaltown, DC 04824",North Nicole,Pennsylvania,88579,28.25198886615808,Paid,Cancelled,0.29334695182195886,2.74348357950622,
763,763,Matthew Flores,amanda78@example.net,441-358-6306x7403,1,Laptop,Electronics,799.99,5,2025-07-21,"USCGC Holloway
FPO AA 23844",North Reneestad,Kansas,64561,3765.496049557372,Failed,Cancelled,0.05861422028841051,204.40241220808198,
764,764,Trevor Alvarez DVM,aliciaford@example.org,(620)530-8346x32208,4,Headphones,Electronics,59.99,2,2025-06-11,"4563 Brown Vista
Tracibury, IN 95300",Wilsonbury,Nevada,32694,110.10774164142727,Pending,Pending,0.08228253341034114,6.730198916894824,painting
765,765,Robert Perez,lisa45@example.net,001-702-561-6056,1,Laptop,Electronics,799.99,1,2025-05-26,"8186 Fuentes Circle Apt. 588
South Elizabethbury, WA 15059",New Barbarastad,Nevada,60785,660.585031817016,Paid,Shipped,0.17425838845858577,47.493690031746425,
766,766,Dakota Smith,latashawilson@example.com,9774215260,4,Headphones,Electronics,59.99,3,2025-01-05,"6288 Hart Curve
North Heatherland, AK 43844",East Cindyport,Maryland,77629,132.06945122770907,Paid,Shipped,0.26615851959932735,9.1934131406089,
767,767,Evan Diaz,christian05@example.com,(548)749-6815x695,2,Smartphone,Electronics,499.99,5,2025-01-25,"558 Joel Highway Suite 475
South Larryside, ID 66132",Kennethberg,Missouri,52294,1809.6479001466435,Pending,Cancelled,0.27612636246859196,164.27078557138415,whom
768,768,Kristy Johnson,rodriguezmichael@example.net,(449)591-0593,4,Headphones,Electronics,59.99,3,2025-01-20,"Unit 1833 Box 7740
DPO AP 80399",Lake Alexis,New Jersey,61000,143.06253373435985,Paid,Cancelled,0.20507565852997814,7.781199948155364,speech
769,769,Julia Spears,jonesamber@example.com,503-576-7401x916,2,Smartphone,Electronics,499.99,1,2025-03-17,"Unit 2409 Box 2778
DPO AE 54330",East Brittanyhaven,Pennsylvania,74342,494.393093021667,Failed,Cancelled,0.01119403783742272,46.039688241855615,
770,770,Ronald Chapman,kellygardner@example.org,371-983-4752x6892,2,Smartphone,Electronics,499.99,5,2025-08-13,"73221 Singleton Fort Suite 875
Joetown, KS 60509",Lake Ronaldfurt,Arkansas,65193,1930.4335074337303,Paid,Shipped,0.22781115324957282,192.71864675114944,
771,771,Sophia Sims,rsanders@example.org,5823148188,1,Laptop,Electronics,799.99,4,2025-04-24,"84271 Paula Ways
New Scott, HI 77594",Collinsborough,Arkansas,14294,2530.7155013771544,Failed,Shipped,0.20914152008864037,137.2424495574223,
772,772,Mitchell Murillo,adammcintosh@example.com,8993298661,1,Laptop,Electronics,799.99,1,2025-01-18,"8796 Kimberly Crossing Apt. 109
Lake Michaeltown, MS 57540",Dianabury,Ohio,77531,683.3851877975981,Pending,Shipped,0.14575783722596772,45.772010343954165,
773,773,Lori Bond,haascynthia@example.net,001-365-887-3424x2638,2,Smartphone,Electronics,499.99,1,2025-04-05,"USNS Keller
FPO AA 02319",Hamiltonfurt,Montana,84430,418.4892205919434,Pending,Cancelled,0.1630048189124914,37.50795763077045,
774,774,Angela Smith,irivera@example.com,(965)543-9704x483,1,Laptop,Electronics,799.99,1,2025-05-24,"488 Alexandra Harbor Apt. 973
South Maryborough, WY 89340",Brookstown,Illinois,93858,776.603609874435,Pending,Shipped,0.02923335307386967,64.43632187853244,decision
775,775,Daniel Keller,thomasestes@example.com,(608)673-7575,1,Laptop,Electronics,799.99,2,2025-03-21,"5489 Lee Mountains Apt. 930
Kennethburgh, MO 08668",Kellyside,Indiana,51178,1368.9911414035405,Failed,Shipped,0.14436984124580274,117.19118283060087,
776,776,Joe Matthews,brianbarrera@example.org,(497)605-9927,3,T-shirt,Apparel,19.99,2,2025-05-15,"95995 Philip Plains
Colemanfort, DE 49776",Greeneside,Pennsylvania,50924,37.27303333877817,Paid,Shipped,0.06770802054081616,2.560315057858157,
777,777,Luis Sweeney,lpark@example.net,357-866-2501,4,Headphones,Electronics,59.99,3,2025-07-12,"95867 Lisa Tunnel
Tiffanyton, MT 01737",Gordonburgh,Pennsylvania,96734,159.53546481795522,Paid,Shipped,0.11354411947571699,15.565811562044543,
778,778,Jamie Kim,anthonybaldwin@example.org,(273)515-3278,3,T-shirt,Apparel,19.99,2,2025-10-24,"9913 Alice Via
Josephland, TN 47863",West Nataliebury,Nevada,36129,30.730062984620155,Paid,Shipped,0.2313641074382152,1.9214357469380174,offer
779,779,Kenneth Powers,daviscrystal@example.org,(961)832-3658x68746,2,Smartphone,Electronics,499.99,1,2025-01-14,"66519 Sanchez Glen Suite 183
Thompsonbury, MT 52680",Scotttown,Nevada,44671,475.1059193805878,Failed,Pending,0.04976915662195684,33.006703593955976,state
780,780,Robert Ward,alexanderwhite@example.com,(820)396-2783x488,2,Smartphone,Electronics,499.99,3,2025-09-19,"1812 Ramos Island
Lake Mitchell, SC 84304",Jimenezton,Ohio,11829,1234.433860165295,Pending,Pending,0.17702763377581207,91.00030880026685,
781,781,Brandy Green,kara71@example.org,001-659-783-8396x509,4,Headphones,Electronics,59.99,1,2025-08-01,"39829 Matthew Stream Suite 106
West Sherryberg, IA 30732",Gilmoreton,Utah,47707,51.91215647515796,Failed,Pending,0.13465316760863558,4.062754596140688,sound
782,782,Jacqueline Johnston,johndavenport@example.net,924-296-3543x3014,4,Headphones,Electronics,59.99,4,2025-02-18,"1946 Baird Drive Suite 000
Lake Robert, VI 16849",Fowlermouth,Colorado,45031,228.11078003126053,Pending,Pending,0.04937997986639218,13.827849303272677,
783,783,Jody Bray,jharmon@example.org,001-971-478-9261x9431,4,Headphones,Electronics,59.99,4,2025-04-05,"9278 Larson Well
Jennyhaven, PA 50594",North Mitchellfort,Texas,48992,196.26662026788298,Paid,Pending,0.182086096566582,19.601909419803764,
784,784,Crystal Robinson,rodriguezmegan@example.net,996-413-3331,4,Headphones,Electronics,59.99,2,2025-10-05,"887 Jessica Glen Suite 509
West Paul, CO 67720",Davidhaven,Texas,29145,100.34942357131777,Failed,Cancelled,0.16361540614004202,8.683136397893305,she
785,785,Sara Tyler,twalsh@example.org,+1-568-835-1705x35162,2,Smartphone,Electronics,499.99,1,2025-05-09,"708 Sean Extension
South Jack, PA 33268",Port Sharonburgh,New York,20513,463.44844012232295,Pending,Pending,0.073084581446983,26.79159741342758,
786,786,Robert Torres,yateskrista@example.net,001-837-519-5118x08800,1,Laptop,Electronics,799.99,1,2025-05-04,"06240 Armstrong Hill Apt. 352
Port James, AL 49157",Carterburgh,Missouri,61854,780.5703360519658,Failed,Pending,0.0242748833710849,77.31376780105049,
787,787,Jane Hicks,shelby14@example.net,+1-977-515-8838x2613,3,T-shirt,Apparel,19.99,2,2025-08-28,"07521 Reynolds Heights
North Katherine, NM 42320",Robertshire,North Carolina,45841,31.55821494938341,Paid,Cancelled,0.21064995124103522,2.772060683819125,
788,788,Diana Wilson,floresstephanie@example.net,(633)506-8223x280,3,T-shirt,Apparel,19.99,2,2025-08-14,"504 Christopher Mountains Apt. 851
South Jessica, FM 12741",East Heatherside,South Dakota,10485,34.24759573837639,Failed,Pending,0.14338179743930976,2.9431449451297524,
789,789,Robert Smith,chaseking@example.org,468-756-5888x7388,4,Headphones,Electronics,59.99,2,2025-06-09,"825 Stokes Turnpike Apt. 857
Tiffanymouth, RI 42599",New Jennifer,Arizona,09892,113.93191908012061,Pending,Cancelled,0.05040907584496907,6.524479487298406,
790,790,Andrea Weber,rogersjane@example.com,424.542.6128,1,Laptop,Electronics,799.99,3,2025-06-06,"05034 Lynch Meadow Apt. 241
West Barbaraland, GU 60217",Hodgetown,New Jersey,07331,2380.434185414574,Pending,Pending,0.008140024494233811,185.71608682955699,
791,791,Tracey Bennett,egoodwin@example.org,+1-218-857-0499,4,Headphones,Electronics,59.99,5,2025-01-15,"0312 Seth Crescent Suite 843
New Oliviafort, IA 48066",Lake Jodimouth,California,01670,239.2509281475132,Failed,Cancelled,0.20236396683609523,20.93623592634934,able
792,792,Erica Massey,calebhaas@example.com,+1-534-958-0877,3,T-shirt,Apparel,19.99,1,2025-10-21,"724 Angel Meadows Suite 382
Dixonberg, CT 72987",South Tonyastad,Minnesota,35613,15.508186446606413,Failed,Pending,0.22420277905920893,1.4578260513232515,
793,793,Dr. Amy Wilkinson,xlopez@example.com,942.621.1656,4,Headphones,Electronics,59.99,1,2025-01-28,"5363 Jennifer Burgs Suite 218
Henryton, FL 20864",Port Sean,Indiana,35445,45.01662832016325,Failed,Shipped,0.24959779429632853,2.431413874097188,
794,794,Jeffery Kennedy,unguyen@example.org,001-866-632-4319x373,1,Laptop,Electronics,799.99,1,2025-03-19,"844 Nicole Knolls
South Ashley, NE 66059",East Tommyport,Pennsylvania,23582,681.559469177072,Pending,Pending,0.14804001402883551,45.30766317391145,
795,795,Joshua Green,kelly06@example.net,559.751.2980x428,1,Laptop,Electronics,799.99,3,2025-09-19,"638 Morrison Union Suite 580
North Jesse, MI 12208",New Davidfort,Delaware,85134,1983.898808261642,Paid,Shipped,0.1733651636221946,128.50700806100946,
796,796,Michael Nelson,mark30@example.net,(991)948-8152x2740,3,T-shirt,Apparel,19.99,2,2025-05-30,"72710 Joel Highway
New Mandybury, MH 08789",North Tiffanytown,Pennsylvania,15090,31.913662658886523,Paid,Pending,0.20175931318442913,2.2710298726271287,place
797,797,Joshua Salinas,hperkins@example.com,+1-290-422-5769x094,1,Laptop,Electronics,799.99,3,2025-03-25,"4684 Atkinson Tunnel
Paulbury, MP 74088",Davishaven,Pennsylvania,85851,1816.6849633596735,Pending,Shipped,0.2430384699143434,145.78899578530184,
798,798,Brandy Lowery,piercemichael@example.net,001-614-346-8552x44279,4,Headphones,Electronics,59.99,3,2025-07-14,"54635 Misty Heights Apt. 545
North Audreyville, HI 58809",East Maryton,Mississippi,27701,150.10692362760733,Failed,Pending,0.16593363545253473,12.807038303155391,
799,799,Kevin Dyer,william63@example.org,(652)466-1492,4,Headphones,Electronics,59.99,5,2025-07-10,"902 Ann Rapids
Victoriamouth, MI 07948",Kimberlyshire,Maryland,03136,278.51617497030924,Pending,Shipped,0.07145799309781871,14.73266295277591,
800,800,Rebecca Moody,egrant@example.com,887-792-7992x1473,2,Smartphone,Electronics,499.99,4,2025-08-11,"035 Kimberly Camp Apt. 607
East Stephaniechester, FM 32809",West Annside,Pennsylvania,64184,1646.61467952657,Paid,Shipped,0.17667619376059024,87.53867357946636,
801,801,William Obrien,kyle01@example.net,001-481-599-3887x00311,2,Smartphone,Electronics,499.99,2,2025-02-26,"PSC 6218, Box 5494
APO AP 59643",North Stephanie,Kansas,73260,811.7958068376013,Pending,Pending,0.18818795692153717,52.95596700551248,
802,802,Seth Hartman,shelleydavis@example.org,308-702-2412,1,Laptop,Electronics,799.99,5,2025-08-22,"1817 Alexandria Terrace
Michaeltown, MS 33439",Murraymouth,Vermont,70211,3086.42588203703,Failed,Pending,0.22838388428929596,234.5477904511526,
803,803,Martin Ballard,sstanton@example.org,914-634-5115x16688,4,Headphones,Electronics,59.99,1,2025-01-07,"44668 Keller View
Reedfort, NM 63064",East Alyssa,New York,11471,55.34324043310252,Pending,Cancelled,0.07745890259872451,5.164705680834228,
804,804,Ashley Mendez,llopez@example.com,264-918-0803x352,4,Headphones,Electronics,59.99,4,2025-02-19,"1313 Mckee Skyway
Lake Williamside, AR 56976",Lake Josephland,Idaho,26866,235.9436316915806,Pending,Cancelled,0.01673765756134101,13.781430742836438,
805,805,Jacob Delgado,ortegajulie@example.org,5076753209,2,Smartphone,Electronics,499.99,3,2025-05-23,"91146 John Stream
New Janetton, MI 39145",Williambury,Nebraska,32042,1393.2571145211293,Paid,Cancelled,0.07114334651951079,138.28999966007572,than
806,806,Katherine Frazier,robertrogers@example.org,+1-999-967-4330x886,2,Smartphone,Electronics,499.99,5,2025-06-21,"251 Contreras Mount Apt. 538
Warnerport, MP 15277",Mooreville,Utah,51929,1792.6732053626533,Failed,Shipped,0.28291637618246224,93.09992515519866,pattern
807,807,James Fernandez,ericcruz@example.com,001-856-555-1948x86325,2,Smartphone,Electronics,499.99,4,2025-05-14,"409 Guzman Mountains
Port Larry, TX 45591",New Michelle,Arkansas,39061,1839.221750958976,Pending,Cancelled,0.08037073193515072,129.11122010221428,
808,808,Melissa Spencer,amanda44@example.net,403.655.1369x637,2,Smartphone,Electronics,499.99,4,2025-10-05,"0645 Bennett Lock Apt. 540
Lake Benjaminport, RI 42799",Mcdonaldhaven,Texas,01256,1845.8192402348197,Failed,Shipped,0.07707192132101662,166.81316652212752,
809,809,George Fuller,heidigray@example.net,+1-297-821-8459,3,T-shirt,Apparel,19.99,3,2025-04-23,"63031 Foley Rapids Apt. 184
Ryanville, FL 43379",Duncanside,Kansas,02116,56.51573118387026,Failed,Pending,0.05759994690895019,4.810760049792196,
810,810,Kathryn Mitchell,johnerickson@example.com,870.262.6034,1,Laptop,Electronics,799.99,1,2025-05-30,"20043 Cameron Keys
Lake Christopher, MD 15995",New Toni,Texas,05308,673.2309485384327,Pending,Pending,0.15845079496189615,57.04124420894414,
811,811,Amanda Villanueva DDS,reyeskelsey@example.net,631-680-8286x535,4,Headphones,Electronics,59.99,2,2025-04-05,"429 Brittney Crossing
Meaganberg, NY 46039",Port James,West Virginia,57543,113.97134441536302,Failed,Pending,0.05008047661807795,8.322400812866038,
812,812,James Turner,saraheverett@example.org,476-823-9295,3,T-shirt,Apparel,19.99,5,2025-05-21,"Unit 8932 Box 4040
DPO AA 84535",Martinport,Connecticut,78361,80.68882358530927,Paid,Shipped,0.19270811820601016,5.310004833594001,song
813,813,Sarah Hooper,baileysanchez@example.com,(384)652-7077x67709,2,Smartphone,Electronics,499.99,1,2025-03-11,"221 Tanner Prairie Suite 859
Troyborough, MI 19944",North Georgeville,Montana,92684,499.52616930806795,Pending,Pending,0.000927679937462944,31.034074203130622,
814,814,Michael Wagner,holtmichaela@example.com,6369340680,3,T-shirt,Apparel,19.99,5,2025-05-03,"USNS Mcdowell
FPO AP 87914",Port Destinyland,Indiana,85700,79.24164793194115,Paid,Pending,0.20718711423770733,4.256002281393214,
815,815,Robert Bowers,hgonzales@example.org,422.970.5894x85770,3,T-shirt,Apparel,19.99,2,2025-02-06,"1715 Martin Pike Suite 557
Ashleybury, WY 26950",Lake Corey,New Mexico,12819,34.427176620929856,Failed,Pending,0.13889002949149934,2.588139286906372,
816,816,Cynthia Webb,kallen@example.net,267.489.2312x02894,2,Smartphone,Electronics,499.99,4,2025-08-21,"871 James Summit
New Crystal, IL 59062",Barnesfurt,Maryland,50269,1794.4238585242178,Pending,Pending,0.10277012614041388,114.40112620731762,
817,817,Joshua Watkins,megan56@example.net,(340)973-9360x8700,2,Smartphone,Electronics,499.99,3,2025-03-16,"31227 Lopez Forest Apt. 559
West Zacharyburgh, LA 55934",Thompsonbury,Tennessee,84225,1301.4909525642481,Paid,Pending,0.13232201139739588,75.3419696326171,
818,818,Jason Nelson,bowenvanessa@example.net,+1-279-389-7060x036,2,Smartphone,Electronics,499.99,3,2025-09-16,"232 Hamilton Ways Apt. 693
New Michael, CT 11079",West Timothymouth,Iowa,72677,1252.9733114852884,Paid,Pending,0.16466775236485506,112.5692223862557,
819,819,Michael Parker,derrick50@example.net,+1-684-470-3264x0772,4,Headphones,Electronics,59.99,2,2025-01-16,"9006 Carl Place Apt. 167
Lake Adrienne, PA 15988",Watershaven,Maryland,39072,113.99728104829694,Paid,Shipped,0.04986430198118902,5.723406185884216,
820,820,Tony Ward,slucero@example.com,4374003365,1,Laptop,Electronics,799.99,1,2025-08-23,"147 John Ranch Suite 637
Lake Paula, HI 94202",Mcfarlandchester,New Jersey,82269,773.8404880507894,Pending,Cancelled,0.0326872985277448,40.93503917346955,
821,821,Kelly Fox,hramsey@example.net,2075278441,3,T-shirt,Apparel,19.99,3,2025-10-06,"45352 Marilyn Drive
North Amberfort, HI 26312",East Tina,Michigan,09851,51.79414030784358,Paid,Shipped,0.136332494449832,4.276712361155097,
822,822,Cassandra Brewer,allenkayla@example.org,571-311-8185x4610,1,Laptop,Electronics,799.99,4,2025-02-07,"516 Ellis Valley Apt. 354
West Donald, VI 10547",Lake Christianmouth,Nebraska,23096,2251.7563425169974,Pending,Cancelled,0.296317346930275,208.77082006925122,
823,823,Jeremy Green,newtontammy@example.org,694-273-4351,2,Smartphone,Electronics,499.99,3,2025-02-22,"82421 Davis Isle Apt. 915
Smithmouth, IL 26936",Jeffreyside,Oklahoma,88981,1238.943550458771,Failed,Pending,0.1740211134497551,89.42199209532794,call
824,824,Lori Jackson,eddiewalker@example.net,7789751756,4,Headphones,Electronics,59.99,4,2025-03-24,"53201 Phillips Mews
North Elizabeth, ND 22591",Lake Kevin,Hawaii,98213,170.2674783308753,Pending,Cancelled,0.2904339126067874,13.859671864077468,PM
825,825,Ryan Cannon,hjohnson@example.com,750.998.3458,2,Smartphone,Electronics,499.99,1,2025-08-18,"4835 Robbins Greens Suite 749
Moralesside, AR 70893",South Andrew,North Carolina,20316,408.329565217596,Failed,Pending,0.1833245360555291,34.465258969946035,article
826,826,Timothy Thompson,adam52@example.com,(645)277-6558,2,Smartphone,Electronics,499.99,1,2025-05-21,"93949 Hancock Way
North Jesusmouth, FL 23972",Cruzburgh,Georgia,37561,403.43034251014745,Paid,Pending,0.193123177443254,31.97063916849031,put
827,827,David Lopez,williamrasmussen@example.com,785.741.2654x32373,2,Smartphone,Electronics,499.99,2,2025-03-10,"49880 Andrews Valleys
West Steven, AK 89285",East Ryan,Idaho,63018,827.0615189495451,Pending,Shipped,0.17292193948924478,46.18572150185213,debate
828,828,Kurt Thompson,johnsonshawn@example.com,208-564-4356x11019,4,Headphones,Electronics,59.99,4,2025-07-15,"35560 Ortiz River
North Tami, WI 74716",East Sarah,Nebraska,74759,215.10348689480978,Failed,Pending,0.10358606894978424,11.791847553667706,
829,829,Jeff Melton,gmoore@example.com,275-630-8223,1,Laptop,Electronics,799.99,1,2025-03-10,"32960 Fox Street Suite 044
North Megan, MP 81657",Muellerberg,Georgia,44347,662.8719657385982,Paid,Shipped,0.17139968532281885,37.69899071742683,
830,830,Alexa Garcia,nlewis@example.org,2996071674,2,Smartphone,Electronics,499.99,4,2025-06-11,"827 Duncan Keys
New Autumnborough, FM 83502",Williamland,Delaware,36903,1965.1136642212916,Pending,Shipped,0.01742351635968138,195.26139581089018,
831,831,Jeffrey Smith,smithpeter@example.com,+1-373-929-7092x288,4,Headphones,Electronics,59.99,3,2025-06-04,"9325 Jacobs Centers Suite 107
East Sandraport, AZ 05027",Alisonborough,Ohio,72975,151.98857701470519,Pending,Shipped,0.1554782629621315,7.608812359776464,
832,832,James Fritz,michaelrobinson@example.net,(643)210-0486,3,T-shirt,Apparel,19.99,2,2025-10-13,"3653 Hobbs Underpass Apt. 173
Navarrotown, SC 52678",Leeport,Illinois,55429,28.098872250392585,Failed,Cancelled,0.297176782131251,2.5519699511466243,
833,833,John Murray,phillipjones@example.com,+1-531-830-4145x914,1,Laptop,Electronics,799.99,5,2025-09-04,"8586 Robinson Fall Apt. 663
Vasqueztown, CO 23873",Lisaton,Michigan,20512,3878.06061772272,Pending,Shipped,0.03047272647840092,260.640453127627,
834,834,Kimberly Gardner,bradleyhicks@example.com,6406107112,3,T-shirt,Apparel,19.99,4,2025-03-17,"USNS Gray
FPO AP 14177",West Kristenchester,Wisconsin,25360,69.59424907571827,Pending,Pending,0.12963670490597454,6.334187771840864,
835,835,Larry Barker,lance29@example.com,828-269-4727x326,4,Headphones,Electronics,59.99,3,2025-01-11,"40802 Suzanne Crossing
Lake Jasonburgh, GA 91348",West Jeremyside,Florida,73223,176.76719099705988,Failed,Cancelled,0.017796349407901955,17.110780077379086,
836,836,Krista Navarro,tuckerzachary@example.com,+1-530-467-0562x907,4,Headphones,Electronics,59.99,2,2025-07-08,"65414 Medina Walks
Dominguezbury, MI 17126",Michelleshire,Arizona,22486,90.90871720873375,Paid,Pending,0.24230107343945873,4.8616293067881315,question
837,837,David Mclean,cgarcia@example.org,603.718.8513,4,Headphones,Electronics,59.99,2,2025-05-11,"4589 Derek Knoll Suite 871
Pattersonmouth, DC 06094",West Denisemouth,Iowa,77158,87.17245270486589,Pending,Cancelled,0.2734418010929665,6.265362393785476,
838,838,David Cruz,dwilliams@example.com,001-740-883-1554x06237,3,T-shirt,Apparel,19.99,2,2025-10-20,"68561 Campbell Radial
Princeville, IN 44817",East Courtneyhaven,Utah,87873,39.23337696522304,Failed,Shipped,0.01867491332608696,2.4918294885444694,
839,839,Katrina Sampson,ehernandez@example.net,(297)815-7351x574,3,T-shirt,Apparel,19.99,5,2025-01-31,"1575 Moore Garden Apt. 131
Stevenport, IL 79252",West Frederickland,North Dakota,39155,83.36428377879334,Failed,Pending,0.16594013227820575,5.335276862050394,identify
840,840,Tyrone Lopez,ggilbert@example.com,001-771-512-1516x0437,1,Laptop,Electronics,799.99,3,2025-06-13,"262 Michael Tunnel
North Jodi, ND 30259",Erikshire,South Dakota,78435,1925.0765467424828,Pending,Shipped,0.19787474562495255,153.77222615730665,
841,841,Tyler Murphy,bradley60@example.net,872.394.5613,2,Smartphone,Electronics,499.99,2,2025-02-15,"32440 Carr Coves Suite 620
Ashleymouth, VT 39539",Port Jamiemouth,Wisconsin,24821,776.5116949011457,Pending,Cancelled,0.22347277455434544,68.70234357721267,
842,842,Jessica Mccoy,lindsaygutierrez@example.org,+1-642-932-0334x19166,4,Headphones,Electronics,59.99,4,2025-07-05,"93955 Mcgrath Fall Suite 098
Jasontown, OR 95468",Port Kent,Ohio,81918,192.4296676416348,Failed,Cancelled,0.19807606417055015,14.879749438862916,
843,843,John Benson,claireperry@example.org,+1-889-636-3618x4847,2,Smartphone,Electronics,499.99,2,2025-04-14,"825 Richmond Cape
Bernardburgh, MP 26530",Richardsburgh,Missouri,64948,975.4185062516907,Paid,Cancelled,0.02456198498800912,77.14991023786324,door
844,844,Tasha Miller,tina62@example.net,001-252-397-2801,4,Headphones,Electronics,59.99,5,2025-05-29,"94352 Parker Center
Alexanderborough, MT 57736",New Ashley,Wisconsin,94521,286.14493108181347,Paid,Shipped,0.04602456715514753,20.8140962607435,
845,845,Mariah Parker,wendy14@example.org,291-422-8059x97071,2,Smartphone,Electronics,499.99,4,2025-01-29,"Unit 6077 Box 4286
DPO AE 84384",North Bryanland,Delaware,20681,1572.2117593550279,Paid,Shipped,0.21387839789044386,104.8563881897173,
846,846,Pamela Poole,williamslisa@example.net,707.370.3123x67724,2,Smartphone,Electronics,499.99,2,2025-03-19,"816 Nicholas Field Apt. 707
East Dana, MT 51851",Ericaview,South Carolina,50333,937.539503940595,Paid,Pending,0.06244174489430303,70.96170022772033,
847,847,Ryan White,austinaustin@example.com,(449)972-6620x724,4,Headphones,Electronics,59.99,5,2025-08-22,"52939 Carol Trafficway Suite 069
Amyfort, ND 68901",Stanleyborough,Michigan,44256,274.61790727730084,Failed,Shipped,0.0844543848064648,26.553707152572745,
848,848,Christy Adams,angela31@example.net,+1-806-423-2324x650,4,Headphones,Electronics,59.99,5,2025-10-16,"7923 Katrina Drives Apt. 186
East Natalie, CA 78812",Mistyfurt,Connecticut,27528,244.8899694323726,Failed,Shipped,0.18356402923029633,18.30700093764826,
849,849,Joseph Baker,ytodd@example.net,(370)228-6036,1,Laptop,Electronics,799.99,1,2025-08-21,"1369 James Groves Apt. 330
Spencerside, CT 41969",Lake Alyssa,New Jersey,13720,588.3224047503784,Failed,Shipped,0.26458780140954463,56.19145942912298,
850,850,Robert Tanner,lammaria@example.org,2797812938,1,Laptop,Electronics,799.99,3,2025-09-22,"PSC 0084, Box 3993
APO AP 77490",South Philip,Kentucky,71664,1945.906839781783,Failed,Shipped,0.1891953483661117,161.41434313997937,claim
851,851,Jordan Herrera DVM,gabriela05@example.org,4444740410,1,Laptop,Electronics,799.99,1,2025-02-18,"497 Elizabeth Centers Suite 262
Lake Thomasshire, MI 55509",West Joelfort,California,36764,623.8290044765382,Paid,Shipped,0.2202039969542892,58.0014949450634,
852,852,Heather Graves,pvaughn@example.com,(957)787-2191x48951,3,T-shirt,Apparel,19.99,5,2025-08-07,"6724 Krista Causeway Suite 698
East Melanie, MP 46357",Stephaniemouth,Wyoming,60092,73.56720462603705,Paid,Shipped,0.2639599337064827,5.243390691359709,
853,853,Jason Hess,jenningsconnor@example.com,485.925.5572x43423,4,Headphones,Electronics,59.99,5,2025-02-09,"PSC 1334, Box 2769
APO AE 59236",South Robert,New Hampshire,25203,255.268734806427,Failed,Pending,0.14896237770819468,15.272882865870985,
854,854,Nancy Brown,wroberts@example.com,(776)296-3758,4,Headphones,Electronics,59.99,3,2025-06-20,"29370 Figueroa Fort Apt. 816
Frazierstad, PR 44119",Lake Paige,Wisconsin,68916,147.6669157562478,Paid,Cancelled,0.17949149438102022,12.193761002817535,
855,855,James Bell,jensenrichard@example.org,859.738.3261,1,Laptop,Electronics,799.99,3,2025-01-26,"3511 Michelle Curve
Scottton, ID 23226",East Phillipton,Hawaii,45236,2295.5987587401023,Pending,Shipped,0.043488560798634224,120.28086247230912,
856,856,Stephanie Griffith,reyesjames@example.com,(311)425-2566x85852,1,Laptop,Electronics,799.99,5,2025-06-23,"158 Anderson Crossroad Suite 968
Nunezborough, GA 65382",Raybury,Oklahoma,57133,3639.244391318476,Pending,Pending,0.09017752938949831,241.6752600035228,organization
